"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SOX5",1.85817874621984e-14,0.260505076484456,0.566,0.435,2.80826553916205e-10,"0","SOX5"
"HSP90B1",2.22732141835627e-14,0.263411621454682,0.718,0.602,3.36615085956183e-10,"0","HSP90B1"
"TCF4",2.56840191818456e-200,1.27443132527877,0.993,0.81,3.88162581895232e-196,"1","TCF4"
"TNC",1.28689799739437e-151,0.757000032778892,0.455,0.038,1.94488894346211e-147,"1","TNC"
"COL1A1",1.00125227646131e-147,1.04141012859922,0.773,0.237,1.51319256541598e-143,"1","COL1A1"
"FN1",1.715618466192e-143,0.959190253259032,0.747,0.26,2.59281418795597e-139,"1","FN1"
"CHRD",2.85072286092823e-136,0.683800138524742,0.49,0.069,4.30829745972084e-132,"1","CHRD"
"TGFB3",4.7099837819057e-120,0.684446271557048,0.489,0.087,7.11819848959409e-116,"1","TGFB3"
"ZFP36L1",1.37104790703251e-114,0.916781092616595,0.848,0.478,2.07206470189824e-110,"1","ZFP36L1"
"CREB5",2.10655383920725e-113,0.622352887318001,0.527,0.113,3.18363481719391e-109,"1","CREB5"
"SCD5",1.23633518828457e-110,0.589056201992839,0.464,0.083,1.86847337005447e-106,"1","SCD5"
"MMP11",1.57204028507197e-109,0.685645672905901,0.428,0.066,2.37582448282926e-105,"1","MMP11"
"SMOC1",7.02460500653417e-99,0.424413509706093,0.287,0.016,1.06162855463751e-94,"1","SMOC1"
"CDH2",5.20957256164447e-91,0.63518606791069,0.523,0.149,7.87322701241329e-87,"1","CDH2"
"TGFBI",1.03241516205536e-88,0.50445533013657,0.413,0.082,1.56028903441426e-84,"1","TGFBI"
"COL6A2",6.04952162151086e-82,0.739757517237628,0.814,0.494,9.14264202658936e-78,"1","COL6A2"
"COL18A1",1.53152936020609e-79,0.607678607349312,0.504,0.157,2.31460032207947e-75,"1","COL18A1"
"RGMB",3.04144699411339e-77,0.523798091981706,0.497,0.153,4.59653884220357e-73,"1","RGMB"
"SYNPO2",2.81114362288608e-76,0.457365121751126,0.372,0.077,4.24848135726774e-72,"1","SYNPO2"
"SLC7A1",6.55134675176086e-66,0.383446922880706,0.303,0.056,9.90105034593619e-62,"1","SLC7A1"
"GPC1",2.9638264217151e-63,0.523247291290286,0.497,0.184,4.47923087113803e-59,"1","GPC1"
"COL6A1",9.65761582592877e-62,0.561166314021427,0.646,0.335,1.45955547977262e-57,"1","COL6A1"
"COL3A1",1.72049213263562e-60,0.776338743683896,0.806,0.557,2.60017976005222e-56,"1","COL3A1"
"LRIG3",8.21943753653653e-59,0.541698754037375,0.623,0.313,1.24220359489677e-54,"1","LRIG3"
"SMOC2",1.21236410738868e-57,0.324471003880765,0.264,0.046,1.83224587549652e-53,"1","SMOC2"
"BOK",6.17910132318311e-56,0.361905229584301,0.283,0.058,9.33847582972664e-52,"1","BOK"
"PAX9",1.68902453939892e-54,0.444812950041991,0.415,0.142,2.55262278639359e-50,"1","PAX9"
"LRIG1",7.1993179577593e-51,0.495333481185011,0.695,0.401,1.08803292295616e-46,"1","LRIG1"
"SOX4",5.70493328524245e-48,0.518673143362212,0.958,0.848,8.62186567398691e-44,"1","SOX4"
"PLEKHG4B",7.12521874684937e-48,0.357719122478055,0.357,0.114,1.07683430921135e-43,"1","PLEKHG4B"
"FGD6",1.04014438227987e-45,0.294381235387293,0.265,0.063,1.57197020493957e-41,"1","FGD6"
"SULF2",2.15685082074688e-45,0.465831819119097,0.675,0.388,3.25964864539476e-41,"1","SULF2"
"RGS2",1.07369163139004e-44,0.34618834240059,0.351,0.115,1.62267016251977e-40,"1","RGS2"
"NCKAP5",1.15773788343902e-44,0.341434578651286,0.302,0.087,1.74968926324138e-40,"1","NCKAP5"
"RUNX1T1",4.75040128319432e-44,0.41302463435835,0.419,0.168,7.17928145929157e-40,"1","RUNX1T1"
"CPNE2",1.03029001869694e-42,0.301832925257544,0.28,0.076,1.55707730525668e-38,"1","CPNE2"
"PCDH9",2.60644342628974e-42,0.357378276932378,0.336,0.113,3.93911795015169e-38,"1","PCDH9"
"H19",1.29540132977321e-41,0.55039882588413,0.549,0.298,1.95774002968626e-37,"1","H19"
"MYH9",5.46123552608259e-41,0.330686812272193,0.295,0.089,8.25356525056862e-37,"1","MYH9"
"COL5A2",2.5116743336416e-40,0.374510332435603,0.471,0.211,3.79589342043254e-36,"1","COL5A2"
"COL16A1",3.79457919768586e-40,0.344855558251552,0.381,0.145,5.73474754146264e-36,"1","COL16A1"
"ACTG1",1.22702320380886e-39,0.440055712204906,0.967,0.924,1.85440016791633e-35,"1","ACTG1"
"CCND2",1.91729192454656e-39,0.459250470095867,0.846,0.64,2.89760328556721e-35,"1","CCND2"
"FAT1",2.60824195974983e-39,0.358015087819296,0.411,0.169,3.94183607376991e-35,"1","FAT1"
"EFNA5",1.78128997131053e-38,0.394788340596814,0.452,0.209,2.6920635336416e-34,"1","EFNA5"
"PAG1",1.59634652548283e-36,0.29456102167214,0.303,0.102,2.4125585039622e-32,"1","PAG1"
"TRPS1",1.75529852128759e-34,0.374002107426029,0.484,0.252,2.65278265522194e-30,"1","TRPS1"
"WLS",1.71505657632564e-33,0.359104018121112,0.484,0.249,2.59196500380095e-29,"1","WLS"
"CALD1",3.95292563140172e-33,0.443965507353982,0.754,0.572,5.97405650673742e-29,"1","CALD1"
"NNAT",4.13101313958021e-33,0.347835905765976,0.408,0.19,6.24320015784757e-29,"1","NNAT"
"ARRDC3",5.2880574834739e-32,0.429557434624496,0.612,0.378,7.9918412747741e-28,"1","ARRDC3"
"TUBA1A",1.79451289086647e-31,0.408439405179593,0.683,0.466,2.7120473319665e-27,"1","TUBA1A"
"TMEM63B",2.15796928625698e-31,0.338159873078239,0.384,0.174,3.26133898232017e-27,"1","TMEM63B"
"NCAM1",4.04811506308152e-31,0.37766259620273,0.492,0.267,6.11791629483509e-27,"1","NCAM1"
"AOPEP",6.44654786875986e-31,0.296885817558287,0.387,0.172,9.74266779405678e-27,"1","AOPEP"
"MFAP2",1.38699168800792e-30,0.357307763978264,0.612,0.383,2.09616053808637e-26,"1","MFAP2"
"ZBED1",2.53458619290396e-30,0.259030716665707,0.269,0.095,3.83052011333576e-26,"1","ZBED1"
"KANK4",3.63546524033451e-30,0.315221364436981,0.398,0.188,5.49427861771754e-26,"1","KANK4"
"SLC5A3",1.0866268849168e-28,0.34410366237175,0.377,0.18,1.64221921117476e-24,"1","SLC5A3"
"H1F0",2.00713728945606e-28,0.317614995646148,0.393,0.187,3.03338658555494e-24,"1","H1F0"
"COL6A3",5.80530666800844e-28,0.268720657111981,0.373,0.173,8.77355996736116e-24,"1","COL6A3"
"GPC6",1.83275519750367e-27,0.303467814358648,0.388,0.188,2.76984292998729e-23,"1","GPC6"
"H1FX",3.50643854096201e-25,0.439261274113406,0.835,0.69,5.29928056695589e-21,"1","H1FX"
"DPYSL3",8.68868286662418e-25,0.294000406242487,0.452,0.249,1.31312064163291e-20,"1","DPYSL3"
"PDLIM7",1.09280893599824e-24,0.325031240912714,0.444,0.25,1.65156214497414e-20,"1","PDLIM7"
"ZFP36L2",4.07154004175258e-24,0.346587759634838,0.59,0.392,6.15331846510067e-20,"1","ZFP36L2"
"STMN1",7.43852643290739e-23,0.373329276949564,0.877,0.744,1.12418449980529e-18,"1","STMN1"
"ARHGEF7",4.79320010635943e-22,0.291506527218302,0.344,0.176,7.24396332074101e-18,"1","ARHGEF7"
"PAX1",2.48024173438308e-21,0.332853470949969,0.575,0.389,3.74838933317314e-17,"1","PAX1"
"PKD1",1.78552048244977e-20,0.275757902130383,0.393,0.223,2.69845710512634e-16,"1","PKD1"
"NKX3-2",2.46343946381609e-20,0.299425504407901,0.548,0.366,3.72299606166526e-16,"1","NKX3-2"
"NET1",2.91524475228025e-20,0.275883130538129,0.362,0.199,4.40580939412114e-16,"1","NET1"
"RPS24",1.86260613664234e-19,0.30004750054857,0.873,0.781,2.81495665430757e-15,"1","RPS24"
"FOXP1",2.35678818244158e-19,0.279727674599196,0.673,0.481,3.56181398012396e-15,"1","FOXP1"
"DLG1",7.77198846569274e-19,0.252404308564555,0.355,0.195,1.17458061682014e-14,"1","DLG1"
"FOXF1",7.65198931042562e-18,0.296828968854259,0.566,0.4,1.15644514448462e-13,"1","FOXF1"
"MXRA8",2.17794640310525e-16,0.257563040080057,0.415,0.256,3.29153039901297e-12,"1","MXRA8"
"LUM",7.74593353961601e-16,0.258166156456266,0.534,0.37,1.17064293584217e-11,"1","LUM"
"HMGB1",3.09278167883782e-15,0.264829537301594,0.96,0.9,4.6741209512276e-11,"1","HMGB1"
"PKDCC",6.93268336469987e-15,0.299562663006443,0.772,0.675,1.04773643690709e-10,"1","PKDCC"
"TMSB4X",8.12473010755815e-14,0.253857438067233,0.649,0.506,1.22789046115526e-09,"1","TMSB4X"
"CXCL12",2.88232169499289e-194,1.06630126787558,0.47,0.012,4.35605277764276e-190,"2","CXCL12"
"MEIS1",1.0698185618849e-65,0.441375924919377,0.292,0.031,1.61681679257665e-61,"2","MEIS1"
"SFRP1",1.9504204922537e-57,0.395262765845793,0.285,0.035,2.94767048994301e-53,"2","SFRP1"
"COL1A11",8.74147704023683e-51,0.979815274224877,0.783,0.348,1.32109942509099e-46,"2","COL1A1"
"RBMS3",1.05913971906213e-46,0.36446961230019,0.364,0.075,1.6006778574186e-42,"2","RBMS3"
"CDH11",1.58237364420029e-43,0.553145047658209,0.494,0.152,2.3914412884799e-39,"2","CDH11"
"COL1A2",5.80558157817573e-43,0.895719615000093,0.941,0.75,8.77397543909699e-39,"2","COL1A2"
"FOXD1",5.5821860461408e-39,0.482496771336926,0.372,0.094,8.43635777153259e-35,"2","FOXD1"
"NFIB",9.18634232138418e-38,0.536798195585823,0.585,0.232,1.38833191503079e-33,"2","NFIB"
"LTBP1",3.84293519178699e-37,0.487246412451063,0.395,0.111,5.80782795534768e-33,"2","LTBP1"
"MAF",9.82929826202713e-33,0.377999573213937,0.273,0.06,1.48550184634016e-28,"2","MAF"
"MARCKS",1.21115835025581e-31,0.697538919038981,0.957,0.768,1.8304236147416e-27,"2","MARCKS"
"TWIST1",2.2654137075006e-30,0.574798378814623,0.783,0.465,3.42371973614566e-26,"2","TWIST1"
"BASP1",5.59112850654471e-30,0.521443668303084,0.625,0.298,8.44987251194102e-26,"2","BASP1"
"SULF1",1.01760764089885e-28,0.349283208485514,0.289,0.074,1.53791042769044e-24,"2","SULF1"
"PBX1",4.39299094791939e-28,0.659432519556098,0.522,0.241,6.63912721959058e-24,"2","PBX1"
"MDK",4.41019005052826e-26,0.583141163499191,0.858,0.652,6.66512022336336e-22,"2","MDK"
"FOSB",3.17084422325781e-23,0.865014376458253,0.648,0.394,4.79209687460953e-19,"2","FOSB"
"GMDS",1.77654578199266e-21,0.310870222916134,0.316,0.108,2.68489364032551e-17,"2","GMDS"
"BNC2",1.55437257533568e-20,0.315368660265028,0.34,0.125,2.34912327310482e-16,"2","BNC2"
"COL5A21",2.70609842654663e-19,0.398843238632456,0.518,0.261,4.08972655203992e-15,"2","COL5A2"
"ZNF503",5.69100365149582e-19,0.363932995206077,0.375,0.156,8.60081381850564e-15,"2","ZNF503"
"TBX1",6.19166383765284e-19,0.357836519967743,0.324,0.124,9.35746155784473e-15,"2","TBX1"
"ZFHX3",1.43137416964962e-18,0.399947507654906,0.613,0.354,2.16323578259147e-14,"2","ZFHX3"
"MT-CO1",7.78990529306167e-18,0.437533074489913,0.98,0.943,1.17728838694041e-13,"2","MT-CO1"
"NOTCH3",1.28529271299281e-17,0.36597477158214,0.447,0.218,1.94246287714603e-13,"2","NOTCH3"
"EBF3",2.50675417640734e-15,0.294771594518761,0.312,0.131,3.78845758680442e-11,"2","EBF3"
"PCOLCE",5.15599939913097e-15,0.386278759746526,0.478,0.268,7.79226189190663e-11,"2","PCOLCE"
"SESN3",6.30395281009809e-15,0.419928562816434,0.474,0.261,9.52716388190124e-11,"2","SESN3"
"RBP1",6.36265036591134e-14,0.254773105559394,0.316,0.137,9.61587349800181e-10,"2","RBP1"
"CD81",2.63102771073418e-13,0.340743542424926,0.526,0.323,3.97627217923257e-09,"2","CD81"
"HOXC8",5.64260709797998e-13,0.328436881055433,0.455,0.248,8.52767210717714e-09,"2","HOXC8"
"FOXC1",7.99852468422043e-13,0.365169609907755,0.711,0.517,1.20881703552623e-08,"2","FOXC1"
"FOXC2",2.134690282554e-12,0.305874958389342,0.383,0.2,3.22615742402386e-08,"2","FOXC2"
"FOXP11",7.14913696558072e-12,0.448024225360715,0.692,0.52,1.08044906960821e-07,"2","FOXP1"
"PAX11",1.06351152947732e-11,0.366379202308821,0.613,0.424,1.60728497449907e-07,"2","PAX1"
"PDGFRA",1.3933310404533e-11,0.293988565343254,0.502,0.302,2.10574120143707e-07,"2","PDGFRA"
"FSTL1",3.79226771944705e-11,0.382852560181359,0.676,0.528,5.73125420440033e-07,"2","FSTL1"
"CUX1",4.77286420601395e-11,0.329232432243648,0.439,0.264,7.21322967454888e-07,"2","CUX1"
"MYH10",5.07811722833169e-11,0.291176841512529,0.577,0.376,7.67455856717768e-07,"2","MYH10"
"VCAN",1.59090409979985e-10,0.563373680714268,0.806,0.76,2.40433336602752e-06,"2","VCAN"
"MIR100HG",5.52568443069837e-09,0.250932651942221,0.47,0.301,8.35096688011444e-05,"2","MIR100HG"
"TMSB10",2.47671157253356e-08,0.264933938749276,0.949,0.88,0.000374305419956997,"2","TMSB10"
"HSPB1",1.55809673950581e-07,0.259387566242632,0.518,0.371,0.00235475160241514,"2","HSPB1"
"FBN2",2.92995177077032e-07,0.251586210363476,0.462,0.307,0.00442803611116518,"2","FBN2"
"DCN",2.05516405523986e-06,0.294949626910188,0.451,0.319,0.03105969436684,"2","DCN"
"TUBB",2.1824002498419e-05,0.255080038007146,0.893,0.814,0.329826149758607,"2","TUBB"
"TPM1",9.32693071899451e-05,0.287499792690561,0.688,0.605,1,"2","TPM1"
"JUND",0.000141621159667699,0.292019938680177,0.893,0.854,1,"2","JUND"
"HHIP",1.0273941394331e-135,1.11311708570213,0.613,0.073,1.55270076292525e-131,"3","HHIP"
"PTCH1",3.0248646113701e-66,1.13013996313862,0.915,0.558,4.57147788716364e-62,"3","PTCH1"
"GFRA1",1.04551335860272e-56,0.546550240556469,0.34,0.052,1.58008433885629e-52,"3","GFRA1"
"PDGFC",3.37411564012495e-54,0.540645476994559,0.46,0.103,5.09930096692083e-50,"3","PDGFC"
"POSTN",2.51133039705229e-44,0.725812963445551,0.528,0.17,3.79537362906513e-40,"3","POSTN"
"FENDRR",5.55575579887862e-44,0.569288544635482,0.528,0.162,8.39641373884526e-40,"3","FENDRR"
"MALAT1",6.06276556993155e-39,0.736860257121348,1,1,9.16265760583756e-35,"3","MALAT1"
"KLF2",2.18432697067075e-34,0.378936941983114,0.289,0.061,3.30117335077471e-30,"3","KLF2"
"PTCH2",2.24498556283426e-32,0.48229121402351,0.404,0.125,3.39284668111142e-28,"3","PTCH2"
"DCN1",3.36483318641474e-31,0.623796886010817,0.638,0.301,5.0852723946286e-27,"3","DCN"
"CASC15",3.18077761377878e-29,0.409076818628555,0.383,0.119,4.80710920770386e-25,"3","CASC15"
"IVNS1ABP",6.43298968430609e-27,0.522665561929625,0.549,0.246,9.72217730989179e-23,"3","IVNS1ABP"
"SOX41",1.89032645319736e-25,0.515556760885036,0.979,0.869,2.85685036871718e-21,"3","SOX4"
"AC007952.4",8.99589192834104e-24,0.442334432598122,0.298,0.09,1.35954914713018e-19,"3","AC007952.4"
"COL9A11",1.3761011720859e-23,0.56325574321705,0.898,0.632,2.07970170137343e-19,"3","COL9A1"
"STK26",1.64139926796461e-22,0.425855268393795,0.409,0.159,2.48064671367492e-18,"3","STK26"
"CCDC68",9.89976192212358e-21,0.32496146659489,0.345,0.123,1.49615101929054e-16,"3","CCDC68"
"PIEZO2",2.65698133074859e-20,0.39823715574326,0.443,0.191,4.01549588516034e-16,"3","PIEZO2"
"LRIG11",3.35255437200483e-17,0.53619379448453,0.689,0.466,5.06671542241091e-13,"3","LRIG1"
"LIMCH1",1.06163608175344e-15,0.386475426609709,0.634,0.383,1.60445061035397e-11,"3","LIMCH1"
"FOXF11",2.37599301349386e-15,0.415436239267258,0.66,0.426,3.59083824129328e-11,"3","FOXF1"
"EGR1",3.69175838955979e-15,0.354158897635842,0.255,0.092,5.57935445414171e-11,"3","EGR1"
"TUBB2B",4.3582220621918e-15,0.467992830970941,0.604,0.377,6.58658100259046e-11,"3","TUBB2B"
"GSN",1.01821826103776e-14,0.286980894161283,0.34,0.148,1.53883325790637e-10,"3","GSN"
"H3F3B",1.19298987590496e-14,0.434392258095899,0.928,0.819,1.80296559945516e-10,"3","H3F3B"
"ZBTB20",1.28431705921123e-14,0.411501360021574,0.404,0.206,1.94098837158594e-10,"3","ZBTB20"
"PRICKLE1",1.84750275738164e-14,0.326967762286848,0.421,0.21,2.79213091723087e-10,"3","PRICKLE1"
"FGFR2",1.90812238381008e-14,0.479860387768747,0.702,0.5,2.88374535865218e-10,"3","FGFR2"
"EFNA1",4.59850619288513e-14,0.284691254138349,0.306,0.128,6.94972240930729e-10,"3","EFNA1"
"JUN",1.93151687727543e-13,0.481794075823935,0.817,0.675,2.91910145662636e-09,"3","JUN"
"FOS",2.01526669601846e-13,0.56127548519223,0.698,0.519,3.0456725576927e-09,"3","FOS"
"BTG1",7.10483779861183e-13,0.343128466351884,0.477,0.275,1.07375413650421e-08,"3","BTG1"
"DDX17",2.04790664363666e-12,0.364131983268076,0.919,0.839,3.09500131052809e-08,"3","DDX17"
"FOSB1",1.79123872391861e-11,0.443255794325692,0.613,0.399,2.7070990834582e-07,"3","FOSB"
"FLRT2",3.38082752846424e-11,0.384900413628697,0.817,0.683,5.10944464376801e-07,"3","FLRT2"
"KCNQ1OT11",7.59910173245872e-11,0.374805968674576,0.94,0.826,1.14845224482649e-06,"3","KCNQ1OT1"
"ARHGAP33",2.11362925216486e-10,0.334120765221719,0.502,0.317,3.19432788879676e-06,"3","ARHGAP33"
"CCN2",2.47607045986799e-10,0.281674544129163,0.698,0.482,3.7420852859985e-06,"3","CCN2"
"VIM1",3.86190291585134e-10,0.291569986267377,0.97,0.913,5.83649387672613e-06,"3","VIM"
"AFDN",4.5621616922537e-10,0.348024995709976,0.43,0.258,6.89479496550302e-06,"3","AFDN"
"SPAG9",4.84838113786503e-09,0.254684512179396,0.438,0.261,7.32735841365542e-05,"3","SPAG9"
"TLE4",1.13623818970295e-08,0.285254366963956,0.404,0.245,0.000171719677609806,"3","TLE4"
"SULF21",1.23847129685721e-08,0.308090455835009,0.63,0.454,0.00018717016709403,"3","SULF2"
"TLE1",1.45309642202221e-08,0.256871099989493,0.528,0.345,0.000219606462260216,"3","TLE1"
"LUM1",3.06777685927674e-08,0.339110360249382,0.553,0.404,0.000463633116742493,"3","LUM"
"MEG31",6.98777883837685e-08,0.267151498294027,0.996,0.953,0.00105606301584389,"3","MEG3"
"WSB1",7.5437521262188e-08,0.301423303857467,0.77,0.638,0.00114008725883545,"3","WSB1"
"IGSF3",1.17281799591467e-07,0.298535227917383,0.472,0.321,0.00177247983722584,"3","IGSF3"
"MT-ND5",1.80439449264529e-07,0.293169202644811,0.834,0.764,0.00272698139673483,"3","MT-ND5"
"TUBA1A1",1.9641206828193e-07,0.29471119116397,0.664,0.515,0.00296837558794481,"3","TUBA1A"
"IRF2BP2",3.14287113191445e-07,0.295504346701677,0.455,0.316,0.00474982114166231,"3","IRF2BP2"
"ID11",3.36830710591128e-07,0.316200470398973,0.719,0.584,0.00509052252916371,"3","ID1"
"KLF6",5.440506190046e-07,0.254388811294783,0.426,0.276,0.00822223700501651,"3","KLF6"
"CIRBP",1.49993016659791e-06,0.2548918850254,0.847,0.764,0.0226684446077943,"3","CIRBP"
"TSC22D1",1.5008562382199e-06,0.279983038730394,0.379,0.252,0.0226824403282173,"3","TSC22D1"
"SNRNP70",1.13517111541509e-05,0.258574188855942,0.668,0.545,0.171558410672683,"3","SNRNP70"
"COL6A21",2.22593591523014e-05,0.273586285185014,0.689,0.576,0.33640569486873,"3","COL6A2"
"HS3ST1",0,1.22010786814189,0.889,0.002,0,"4","HS3ST1"
"LGR6",7.94049420008493e-274,0.997715446805446,0.778,0.002,1.20004688845883e-269,"4","LGR6"
"CHRM2",4.55255716930489e-263,1.46993559120428,0.889,0.003,6.88027964997048e-259,"4","CHRM2"
"LINC01896",8.32413286448221e-251,0.827219871876998,0.778,0.002,1.2580261998092e-246,"4","LINC01896"
"ULBP1",3.50674156642049e-246,0.637429920615292,0.444,0,5.29973852933128e-242,"4","ULBP1"
"CAV1",3.09276797981097e-201,0.995434505554208,0.667,0.002,4.67410024788832e-197,"4","CAV1"
"IRX3",4.26974857925365e-197,0.529943239154809,0.444,0,6.45287102782604e-193,"4","IRX3"
"GABRA1",1.98202126402151e-164,0.636287191810289,0.444,0.001,2.99542873631571e-160,"4","GABRA1"
"AP3B2",4.81944968928115e-154,0.734110467485517,0.556,0.002,7.28363431541061e-150,"4","AP3B2"
"TBXT",2.37339564940459e-142,1.94797125520085,0.889,0.008,3.58691284494516e-138,"4","TBXT"
"GSAP",4.60470639603209e-141,0.635716166653066,0.444,0.001,6.9590927763233e-137,"4","GSAP"
"KRT18",2.29534253984996e-140,0.914112365208904,0.556,0.002,3.46895118047524e-136,"4","KRT18"
"SALL3",8.62955096110466e-112,1.52253455784022,0.667,0.006,1.30418403675175e-107,"4","SALL3"
"ITGA3",2.04731414188659e-111,0.41389477047384,0.333,0.001,3.09410586263321e-107,"4","ITGA3"
"HES7",2.50141333755735e-111,0.413323745316618,0.333,0.001,3.78038597705042e-107,"4","HES7"
"CSPG5",2.13856684648572e-103,1.52481010254052,0.556,0.004,3.23201607509386e-99,"4","CSPG5"
"RAB3B",2.72201807125614e-103,2.42717346183046,0.889,0.012,4.11378591108941e-99,"4","RAB3B"
"ASIC4",7.16352593750344e-99,0.527089242099656,0.444,0.002,1.0826236749349e-94,"4","ASIC4"
